Player,Season,Team,S/C,Pos,GP,G,A,P,+/-,PIM,P/GP,EVG,EVP,PPG,PPP,SHG,SHP,OTG,GWG,S,S%,TOI/GP,FOW%,DOB,Birth City,S/P,Ctry,Ntnlty,Ht,Wt,Draft Yr,Round,Overall,1st Season,HOF,Game Type
Kevin Rooney,20242025,CGY,L,C,70,5,5,10,-6,14,0.14,5,9,0,0,0,1,0,0,54,9.3,9:25,47.2,1993-05-21,Canton,MA,USA,USA,74,190,--,--,--,20162017,N,Regular Season
Isak Rosen,20242025,BUF,L,R,8,0,1,1,-3,0,0.13,0,1,0,0,0,0,0,0,8,--,9:38,--,2003-03-15,Solna,--,SWE,SWE,72,185,2021,1,14,20232024,N,Regular Season
Jack Roslovic,20242025,CAR,R,C,81,22,17,39,-10,10,0.48,21,37,1,2,0,0,0,2,139,15.8,13:49,54.1,1997-01-29,Columbus,OH,USA,USA,73,198,2015,1,25,20162017,N,Regular Season
Marco Rossi,20242025,MIN,L,C,82,24,36,60,3,26,0.73,17,44,7,16,0,0,2,3,136,17.6,18:15,46.8,2001-09-23,Feldkirch,--,AUT,AUT,69,182,2020,1,9,20212022,N,Regular Season
Joshua Roy,20242025,MTL,L,R,12,2,0,2,-6,2,0.17,2,2,0,0,0,0,0,0,14,14.3,11:01,100,2003-08-06,Saint-Georges-De-Beauce,QC,CAN,CAN,72,192,2021,5,150,20232024,N,Regular Season
Matt Roy,20242025,WSH,R,D,69,3,21,24,18,25,0.35,3,24,0,0,0,0,0,0,84,3.6,19:53,--,1995-03-01,Detroit,MI,USA,USA,74,220,2015,7,194,20182019,N,Regular Season
Nicolas Roy,20242025,VGK,R,C,71,15,16,31,-4,43,0.44,13,27,2,4,0,0,0,3,107,14,15:13,47.7,1997-02-05,Amos,QC,CAN,CAN,76,200,2015,4,96,20172018,N,Regular Season
Chad Ruhwedel,20242025,NYR,R,D,5,0,1,1,2,0,0.2,0,1,0,0,0,0,0,0,1,--,14:06,--,1990-05-07,San Diego,CA,USA,USA,71,189,--,--,--,20122013,N,Regular Season
Bryan Rust,20242025,PIT,R,R,71,31,34,65,-21,18,0.92,26,47,5,18,0,0,2,5,191,16.2,19:45,52.9,1992-05-11,Pontiac,MI,USA,USA,71,202,2010,3,80,20142015,N,Regular Season
Jan Rutta,20242025,SJS,R,D,54,3,6,9,-3,28,0.17,3,9,0,0,0,0,0,0,55,5.5,17:15,--,1990-07-29,Pisek,--,CZE,CZE,75,204,--,--,--,20172018,N,Regular Season
Derek Ryan,20242025,EDM,R,C,36,1,5,6,-4,12,0.17,1,6,0,0,0,0,0,0,20,5,9:21,60.4,1986-12-29,Spokane,WA,USA,USA,70,185,--,--,--,20152016,N,Regular Season
Brandon Saad,20242025,"STL,VGK",L,L,72,13,17,30,-8,6,0.42,13,27,0,3,0,0,0,1,127,10.2,14:49,28,1992-10-27,Pittsburgh,PA,USA,USA,73,207,2011,2,43,20112012,N,Regular Season
Scott Sabourin,20242025,SJS,R,R,1,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,--,10:27,--,1992-07-30,Orleans,ON,CAN,CAN,75,205,--,--,--,20192020,N,Regular Season
Dylan Samberg,20242025,WPG,L,D,60,6,14,20,34,26,0.33,6,19,0,1,0,0,1,2,95,6.3,21:08,--,1999-01-24,Saginaw,MN,USA,USA,76,216,2017,2,43,20212022,N,Regular Season
Mackie Samoskevich,20242025,FLA,R,R,72,15,16,31,-4,12,0.43,11,20,4,11,0,0,0,5,129,11.6,13:19,--,2002-11-15,Newtown,CT,USA,USA,71,180,2021,1,24,20232024,N,Regular Season
Mattias Samuelsson,20242025,BUF,L,D,62,4,10,14,3,22,0.23,4,13,0,1,0,0,0,1,52,7.7,19:18,--,2000-03-14,Philadelphia,PA,USA,USA,76,229,2018,2,32,20202021,N,Regular Season
Jake Sanderson,20242025,OTT,L,D,80,11,46,57,-14,12,0.71,6,23,5,30,0,4,1,4,195,5.6,24:27,--,2002-07-08,Whitefish,MT,USA,USA,74,202,2020,1,5,20222023,N,Regular Season
Rasmus Sandin,20242025,WSH,L,D,82,4,26,30,13,23,0.37,3,25,1,5,0,0,0,0,78,5.1,19:11,--,2000-03-07,Uppsala,--,SWE,SWE,71,189,2018,1,29,20192020,N,Regular Season
Travis Sanheim,20242025,PHI,L,D,82,8,22,30,-6,40,0.37,8,26,0,2,0,2,0,0,139,5.8,24:30,--,1996-03-29,Elkhorn,MB,CAN,CAN,76,222,2014,1,17,20172018,N,Regular Season
Steven Santini,20242025,TBL,R,D,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,--,11:37,--,1995-03-07,Bronxville,NY,USA,USA,75,217,2013,2,42,20152016,N,Regular Season
Max Sasson,20242025,VAN,L,C,29,3,4,7,1,0,0.24,3,7,0,0,0,0,0,0,31,9.7,10:20,42.7,2000-09-05,Birmingham,MI,USA,USA,73,181,--,--,--,20242025,N,Regular Season
David Savard,20242025,MTL,R,D,75,1,14,15,-8,36,0.2,1,15,0,0,0,0,0,0,48,2.1,16:35,--,1990-10-22,St-Hyacinthe,QC,CAN,CAN,73,235,2009,4,94,20112012,N,Regular Season
Matt Savoie,20242025,EDM,R,C,4,0,1,1,-4,0,0.25,0,1,0,0,0,0,0,0,6,--,12:31,66.7,2004-01-01,St. Albert,AB,CAN,CAN,70,179,2022,1,9,20232024,N,Regular Season
Mark Scheifele,20242025,WPG,R,C,82,39,48,87,12,61,1.06,28,62,11,25,0,0,3,11,181,21.5,20:26,49.4,1993-03-15,Kitchener,ON,CAN,CAN,75,207,2011,1,7,20112012,N,Regular Season
Brayden Schenn,20242025,STL,L,C,82,18,32,50,3,61,0.61,16,43,2,7,0,0,2,5,145,12.4,17:34,52.3,1991-08-22,Saskatoon,SK,CAN,CAN,73,200,2009,1,5,20092010,N,Regular Season
Luke Schenn,20242025,"NSH,WPG",R,D,76,1,6,7,-4,45,0.09,1,7,0,0,0,0,0,0,77,1.3,15:57,--,1989-11-02,Saskatoon,SK,CAN,CAN,74,225,2008,1,5,20082009,N,Regular Season
Nick Schmaltz,20242025,UTA,R,C,82,20,43,63,-15,14,0.77,11,38,9,25,0,0,0,3,186,10.8,18:35,49.2,1996-02-23,Madison,WI,USA,USA,72,184,2014,1,20,20162017,N,Regular Season
Nate Schmidt,20242025,FLA,L,D,80,5,14,19,4,30,0.24,5,15,0,4,0,0,0,0,70,7.1,16:32,--,1991-07-16,St. Cloud,MN,USA,USA,72,197,--,--,--,20132014,N,Regular Season
Braden Schneider,20242025,NYR,R,D,80,6,15,21,9,18,0.26,5,19,0,0,1,2,1,1,95,6.3,17:52,--,2001-09-20,Prince Albert,SK,CAN,CAN,75,206,2020,1,19,20212022,N,Regular Season
Corey Schueneman,20242025,STL,L,D,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,--,14:03,--,1995-09-02,Milford,MI,USA,USA,71,204,--,--,--,20212022,N,Regular Season
Jimmy Schuldt,20242025,SJS,L,D,8,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,4,--,13:47,--,1995-05-11,Minnetonka,MN,USA,USA,73,203,--,--,--,20182019,N,Regular Season
Jaden Schwartz,20242025,SEA,L,L,81,26,23,49,-6,24,0.6,20,39,6,10,0,0,0,6,194,13.4,17:53,50,1992-06-25,Wilcox,SK,CAN,CAN,70,185,2010,1,14,20112012,N,Regular Season
Cole Schwindt,20242025,VGK,R,R,42,1,7,8,3,0,0.19,1,8,0,0,0,0,0,0,32,3.1,9:15,50.5,2001-04-25,Kitchener,ON,CAN,CAN,75,210,2019,3,81,20212022,N,Regular Season
Donovan Sebrango,20242025,OTT,L,D,2,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,--,10:19,--,2002-01-12,Ottawa,ON,CAN,CAN,74,223,2020,3,63,20242025,N,Regular Season
Nick Seeler,20242025,PHI,L,D,77,3,17,20,10,36,0.26,3,20,0,0,0,0,0,1,82,3.7,17:17,--,1993-06-03,Eden Prairie,MN,USA,USA,75,197,2011,5,131,20172018,N,Regular Season
Tyler Seguin,20242025,DAL,R,C,20,9,12,21,15,4,1.05,6,18,3,3,0,0,0,2,46,19.6,16:09,52.9,1992-01-31,Brampton,ON,CAN,CAN,74,205,2010,1,2,20102011,N,Regular Season
Moritz Seider,20242025,DET,R,D,82,8,38,46,-5,40,0.56,4,22,4,24,0,0,0,0,162,4.9,25:04,--,2001-04-06,Zell,--,DEU,DEU,74,210,2019,1,6,20212022,N,Regular Season
Mikhail Sergachev,20242025,UTA,L,D,77,15,38,53,-8,32,0.69,11,29,3,23,1,1,2,3,132,11.4,25:07,--,1998-06-25,Nizhnekamsk,--,RUS,RUS,75,212,2016,1,9,20162017,N,Regular Season
Damon Severson,20242025,CBJ,R,D,70,6,19,25,5,47,0.36,6,25,0,0,0,0,0,1,91,6.6,19:03,--,1994-08-07,Melville,SK,CAN,CAN,74,204,2012,2,60,20142015,N,Regular Season
Michael Sgarbossa,20242025,WSH,L,C,3,1,1,2,2,2,0.67,1,2,0,0,0,0,0,0,1,100,9:20,45,1992-07-25,Campbellville,ON,CAN,CAN,72,179,--,--,--,20122013,N,Regular Season
Yegor Sharangovich,20242025,CGY,L,C,73,17,15,32,-9,8,0.44,11,23,5,8,1,1,0,2,128,13.3,16:39,46.1,1998-06-06,Minsk,--,BLR,BLR,74,196,2018,5,141,20202021,N,Regular Season
Ryan Shea,20242025,PIT,L,D,39,2,3,5,-9,14,0.13,2,4,0,1,0,0,0,0,19,10.5,16:44,--,1997-02-11,Milton,MA,USA,USA,73,200,2015,4,121,20232024,N,Regular Season
Conor Sheary,20242025,TBL,L,L,5,0,0,0,-2,4,0,0,0,0,0,0,0,0,0,3,--,11:20,--,1992-06-08,Winchester,MA,USA,USA,68,180,--,--,--,20152016,N,Regular Season
Kiefer Sherwood,20242025,VAN,R,L,78,19,21,40,-1,35,0.51,18,36,0,2,1,2,1,6,141,13.5,14:53,42.9,1995-03-31,Columbus,OH,USA,USA,72,194,--,--,--,20182019,N,Regular Season
Dominik Shine,20242025,DET,R,R,9,0,1,1,-1,15,0.11,0,1,0,0,0,0,0,0,5,--,8:39,--,1993-04-18,Pinckney,MI,USA,USA,71,177,--,--,--,20242025,N,Regular Season
Devin Shore,20242025,MIN,L,C,55,1,4,5,-8,6,0.09,1,5,0,0,0,0,0,0,41,2.4,8:39,49.5,1994-07-19,Ajax,ON,CAN,CAN,73,206,2012,2,61,20152016,N,Regular Season
Jonas Siegenthaler,20242025,NJD,L,D,55,2,7,9,9,44,0.16,2,9,0,0,0,0,0,0,52,3.8,19:36,--,1997-05-06,Zurich,--,CHE,CHE,74,218,2015,2,57,20182019,N,Regular Season
Cole Sillinger,20242025,CBJ,L,C,66,11,22,33,-11,35,0.5,8,28,2,3,1,2,1,2,129,8.5,16:55,46.2,2003-05-16,Columbus,OH,USA,USA,72,202,2021,1,12,20212022,N,Regular Season
Owen Sillinger,20242025,CBJ,L,C,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,--,13:09,40,1997-09-23,Regina,SK,CAN,CAN,70,182,--,--,--,20242025,N,Regular Season
Colton Sissons,20242025,NSH,R,C,72,7,14,21,-12,22,0.29,7,20,0,1,0,0,0,0,80,8.8,14:22,54.8,1993-11-05,North Vancouver,BC,CAN,CAN,73,200,2012,2,50,20132014,N,Regular Season
Jeff Skinner,20242025,EDM,L,L,72,16,13,29,1,26,0.4,16,27,0,2,0,0,0,1,144,11.1,13:00,51.2,1992-05-16,Toronto,ON,CAN,CAN,71,200,2010,1,7,20102011,N,Regular Season
Brady Skjei,20242025,NSH,L,D,82,10,23,33,-24,42,0.4,8,23,2,10,0,0,0,1,156,6.4,21:53,--,1994-03-26,Lakeville,MN,USA,USA,75,210,2012,1,28,20152016,N,Regular Season
Juraj Slafkovský,20242025,MTL,L,L,79,18,33,51,4,45,0.65,13,41,5,10,0,0,0,1,133,13.5,17:21,26.3,2004-03-30,Kosice,--,SVK,SVK,75,225,2022,1,1,20222023,N,Regular Season
Landon Slaggert,20242025,CHI,L,L,33,2,4,6,-7,23,0.18,2,6,0,0,0,0,0,1,34,5.9,12:18,--,2002-06-25,South Bend,IN,USA,USA,72,180,2020,3,79,20232024,N,Regular Season
Jaccob Slavin,20242025,CAR,L,D,80,6,21,27,16,8,0.34,6,24,0,0,0,3,0,2,110,5.5,21:34,--,1994-05-01,Denver,CO,USA,USA,75,207,2012,4,120,20152016,N,Regular Season
Brendan Smith,20242025,DAL,L,D,32,1,5,6,-9,33,0.19,0,5,0,0,1,1,0,0,27,3.7,13:13,--,1989-02-08,Mimico,ON,CAN,CAN,74,200,2007,1,27,20112012,N,Regular Season
Cole Smith,20242025,NSH,L,R,71,4,8,12,-15,69,0.17,4,11,0,0,0,1,0,0,69,5.8,13:36,52.9,1995-10-28,Brainerd,MN,USA,USA,75,195,--,--,--,20202021,N,Regular Season
Craig Smith,20242025,"CHI,DET",R,C,59,9,9,18,-9,34,0.31,7,16,2,2,0,0,0,1,90,10,11:20,34.8,1989-09-05,Madison,WI,USA,USA,73,203,2009,4,98,20112012,N,Regular Season
Givani Smith,20242025,"SJS,COL",L,R,13,0,0,0,-3,18,0,0,0,0,0,0,0,0,0,5,--,6:20,--,1998-02-27,Toronto,ON,CAN,CAN,74,214,2016,2,46,20192020,N,Regular Season
Reilly Smith,20242025,"NYR,VGK",L,R,79,13,27,40,10,24,0.51,9,31,2,6,2,3,1,4,129,10.1,15:26,36.4,1991-04-01,Mimico,ON,CAN,CAN,73,185,2009,3,69,20112012,N,Regular Season
Ty Smith,20242025,CAR,L,D,8,1,1,2,1,4,0.25,0,1,1,1,0,0,0,0,14,7.1,13:40,--,2000-03-24,Lloydminster,AB,CAN,CAN,71,180,2018,1,17,20202021,N,Regular Season
Will Smith,20242025,SJS,R,C,74,18,27,45,-15,18,0.61,13,33,5,12,0,0,0,1,127,14.2,15:51,36.5,2005-03-17,Boston,MA,USA,USA,72,180,2023,1,4,20242025,N,Regular Season
Jimmy Snuggerud,20242025,STL,R,R,7,1,3,4,0,0,0.57,0,3,1,1,0,0,0,0,10,10,15:28,--,2004-06-01,Minneapolis,MN,USA,USA,73,193,2022,1,23,20242025,N,Regular Season
Elmer Soderblom,20242025,DET,L,L,26,4,7,11,2,6,0.42,4,11,0,0,0,0,0,1,38,10.5,13:22,26.7,2001-07-05,Gothenburg,--,SWE,SWE,80,252,2019,6,159,20222023,N,Regular Season
Ilya Solovyov,20242025,CGY,L,D,5,0,1,1,-3,2,0.2,0,1,0,0,0,0,0,0,6,--,15:40,--,2000-07-20,Mogilev,--,BLR,BLR,75,208,2020,7,205,20232024,N,Regular Season
Carson Soucy,20242025,"VAN,NYR",L,D,75,4,9,13,-11,46,0.17,4,13,0,0,0,0,0,2,81,4.9,17:55,--,1994-07-27,Viking,AB,CAN,CAN,76,211,2013,5,137,20172018,N,Regular Season
Justin Sourdif,20242025,FLA,R,R,1,1,0,1,1,0,1,1,1,0,0,0,0,0,1,2,50,9:27,--,2002-03-24,Richmond,BC,CAN,CAN,72,195,2020,3,87,20232024,N,Regular Season
Jordan Spence,20242025,LAK,R,D,79,4,24,28,23,16,0.35,4,23,0,5,0,0,0,0,86,4.7,16:47,--,2001-02-24,Manly,--,AUS,CAN,71,188,2019,4,95,20212022,N,Regular Season
Daniel Sprong,20242025,"VAN,SEA,NJD",R,R,30,2,5,7,-1,2,0.23,1,5,1,2,0,0,0,1,55,3.6,12:12,--,1997-03-17,Amsterdam,--,NLD,CAN,72,195,2015,2,46,20152016,N,Regular Season
Jared Spurgeon,20242025,MIN,R,D,66,7,25,32,8,14,0.48,6,23,1,9,0,0,1,3,107,6.5,20:27,--,1989-11-29,Edmonton,AB,CAN,CAN,69,166,2008,6,156,20102011,N,Regular Season
Jack St. Ivany,20242025,PIT,R,D,19,0,1,1,-3,17,0.05,0,1,0,0,0,0,0,0,12,--,16:22,--,1999-07-22,Manhattan Beach,CA,USA,USA,76,197,2018,4,112,20232024,N,Regular Season
Jordan Staal,20242025,CAR,L,C,75,13,23,36,15,16,0.48,11,34,0,0,2,2,0,3,107,12.1,15:26,54.5,1988-09-10,Thunder Bay,ON,CAN,CAN,76,220,2006,1,2,20062007,N,Regular Season
Steven Stamkos,20242025,NSH,R,C,82,27,26,53,-36,48,0.65,13,32,14,21,0,0,1,6,174,15.5,18:00,49.9,1990-02-07,Markham,ON,CAN,CAN,73,193,2008,1,1,20082009,N,Regular Season
Logan Stankoven,20242025,"DAL,CAR",R,C,78,14,24,38,-1,18,0.49,12,30,2,8,0,0,0,5,194,7.2,15:05,45.1,2003-02-26,Kamloops,BC,CAN,CAN,68,165,2021,2,47,20232024,N,Regular Season
Logan Stanley,20242025,WPG,L,D,63,1,13,14,9,78,0.22,1,14,0,0,0,0,0,0,49,2,15:35,--,1998-05-26,Waterloo,ON,CAN,CAN,79,231,2016,1,18,20202021,N,Regular Season
Spencer Stastney,20242025,NSH,L,D,23,0,3,3,-7,4,0.13,0,3,0,0,0,0,0,0,15,--,16:11,--,2000-01-04,Woodridge,IL,USA,USA,72,184,2018,5,131,20222023,N,Regular Season
Troy Stecher,20242025,EDM,R,D,66,3,4,7,-2,27,0.11,3,7,0,0,0,0,0,0,55,5.5,13:52,--,1994-04-07,Richmond,BC,CAN,CAN,70,184,--,--,--,20162017,N,Regular Season
Sam Steel,20242025,DAL,L,C,79,6,19,25,-6,31,0.32,5,22,0,0,1,3,0,1,89,6.7,14:08,53.5,1998-02-03,Ardrossan,AB,CAN,CAN,72,185,2016,1,30,20182019,N,Regular Season
Alex Steeves,20242025,TOR,L,C,7,1,1,2,3,0,0.29,1,2,0,0,0,0,0,0,7,14.3,9:53,--,1999-12-10,Saint Paul,MN,USA,USA,72,199,--,--,--,20212022,N,Regular Season
Kevin Stenlund,20242025,UTA,R,C,82,14,14,28,-6,40,0.34,13,27,0,0,1,1,0,1,102,13.7,14:21,59.1,1996-09-20,Stockholm,--,SWE,SWE,75,213,2015,2,58,20182019,N,Regular Season
Mitchell Stephens,20242025,SEA,R,C,28,1,2,3,-8,6,0.11,1,3,0,0,0,0,0,0,19,5.3,9:14,53.6,1997-02-05,Peterborough,ON,CAN,CAN,72,203,2015,2,33,20192020,N,Regular Season
Chandler Stephenson,20242025,SEA,L,C,78,13,38,51,-9,24,0.65,10,31,1,18,2,2,0,1,73,17.8,19:31,51.6,1994-04-22,Saskatoon,SK,CAN,CAN,72,201,2012,3,77,20152016,N,Regular Season
Matt Stienburg,20242025,COL,R,C,8,0,0,0,0,22,0,0,0,0,0,0,0,0,0,4,--,6:05,--,2000-10-07,Halifax,NS,CAN,CAN,73,182,2019,3,63,20242025,N,Regular Season
Riley Stillman,20242025,CAR,L,D,5,0,0,0,-1,7,0,0,0,0,0,0,0,0,0,1,--,7:11,--,1998-03-09,Peterborough,ON,CAN,CAN,74,207,2016,4,114,20182019,N,Regular Season
Mark Stone,20242025,VGK,R,R,66,19,48,67,22,14,1.02,14,41,5,25,0,1,0,4,131,14.5,19:15,33.3,1992-05-13,Winnipeg,MB,CAN,CAN,75,210,2010,6,178,20122013,N,Regular Season
Dylan Strome,20242025,WSH,L,C,82,29,53,82,2,34,1,20,48,9,34,0,0,0,3,149,19.5,17:23,53.7,1997-03-07,Mississauga,ON,CAN,CAN,76,200,2015,1,3,20162017,N,Regular Season
Ryan Strome,20242025,ANA,R,C,82,10,31,41,-3,70,0.5,10,35,0,6,0,0,0,3,137,7.3,16:41,41.7,1993-07-11,Mississauga,ON,CAN,CAN,73,192,2011,1,5,20132014,N,Regular Season
Jayden Struble,20242025,MTL,L,D,56,2,11,13,2,52,0.23,2,13,0,0,0,0,0,0,47,4.3,14:57,--,2001-09-08,Cumberland,RI,USA,USA,72,207,2019,2,46,20232024,N,Regular Season
Nico Sturm,20242025,"SJS,FLA",L,C,62,7,7,14,-6,20,0.23,6,13,0,0,1,1,0,1,59,11.9,10:25,58.8,1995-05-03,Augsburg,--,DEU,DEU,75,209,--,--,--,20182019,N,Regular Season
Tim Stützle,20242025,OTT,L,C,82,24,55,79,0,46,0.96,19,46,5,33,0,0,2,2,162,14.8,19:49,47.8,2002-01-15,Viersen,--,DEU,DEU,72,187,2020,1,3,20202021,N,Regular Season
Oskar Sundqvist,20242025,STL,R,C,67,6,14,20,-6,32,0.3,2,13,4,7,0,0,0,0,60,10,13:12,45.5,1994-03-23,Boden,--,SWE,SWE,75,210,2012,3,81,20152016,N,Regular Season
Aydar Suniev,20242025,CGY,L,L,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,--,14:48,--,2004-11-16,Kazan,--,RUS,RUS,74,198,2023,3,80,20242025,N,Regular Season
Pius Suter,20242025,VAN,L,C,81,25,21,46,2,18,0.57,22,39,2,5,1,2,0,3,138,18.1,17:21,42.6,1996-05-24,Zurich,--,CHE,CHE,71,172,--,--,--,20202021,N,Regular Season
Ryan Suter,20242025,STL,L,D,82,2,13,15,7,24,0.18,1,14,0,0,1,1,0,0,62,3.2,19:28,--,1985-01-21,Madison,WI,USA,USA,73,201,2003,1,7,20052006,N,Regular Season
Nick Suzuki,20242025,MTL,R,C,82,30,59,89,19,8,1.09,24,60,4,27,2,2,5,9,172,17.4,20:04,51.6,1999-08-10,London,ON,CAN,CAN,71,207,2017,1,13,20192020,N,Regular Season
Ryan Suzuki,20242025,CAR,L,C,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,--,6:36,57.1,2001-05-28,London,ON,CAN,CAN,73,185,2019,1,28,20242025,N,Regular Season
Fedor Svechkov,20242025,NSH,L,C,52,8,9,17,-17,14,0.33,6,12,2,5,0,0,1,2,64,12.5,12:53,36.7,2003-04-05,Togliatti,--,RUS,RUS,72,187,2021,1,19,20242025,N,Regular Season
Andrei Svechnikov,20242025,CAR,L,R,72,20,28,48,-8,59,0.67,10,30,10,18,0,0,0,2,180,11.1,17:07,25,2000-03-26,Barnaul,--,RUS,RUS,75,200,2018,1,2,20182019,N,Regular Season
Brandon Tanev,20242025,"SEA,WPG",L,L,79,10,12,22,-12,16,0.28,10,22,0,0,0,0,0,0,99,10.1,13:14,22.6,1991-12-31,Toronto,ON,CAN,CAN,72,189,--,--,--,20152016,N,Regular Season
Chris Tanev,20242025,TOR,R,D,75,3,15,18,31,24,0.24,3,17,0,0,0,1,0,0,43,7,19:45,--,1989-12-20,Toronto,ON,CAN,CAN,75,200,--,--,--,20102011,N,Regular Season
Vladimir Tarasenko,20242025,DET,L,R,80,11,22,33,-13,6,0.41,10,25,1,8,0,0,0,1,133,8.3,14:47,--,1991-12-13,Yaroslavl,--,RUS,RUS,73,219,2010,1,16,20122013,N,Regular Season
Tomas Tatar,20242025,NJD,L,L,74,7,10,17,-7,20,0.23,6,14,1,3,0,0,0,0,66,10.6,11:06,52.6,1990-12-01,Ilava,--,SVK,SVK,70,173,2009,2,60,20102011,N,Regular Season
John Tavares,20242025,TOR,L,C,75,38,36,74,10,46,0.99,26,54,12,20,0,0,1,8,200,19,18:14,58.3,1990-09-20,Mississauga,ON,CAN,CAN,73,217,2009,1,1,20092010,N,Regular Season
Teuvo Teravainen,20242025,CHI,L,C,82,15,43,58,-23,12,0.71,8,32,7,24,0,2,0,0,111,13.5,17:04,39.2,1994-09-11,Helsinki,--,FIN,FIN,71,191,2012,1,18,20132014,N,Regular Season
Troy Terry,20242025,ANA,R,R,77,21,34,55,0,20,0.71,17,44,4,11,0,0,1,4,188,11.2,18:51,37.5,1997-09-10,Denver,CO,USA,USA,72,193,2015,5,148,20172018,N,Regular Season
Alexandre Texier,20242025,STL,L,L,31,6,5,11,-3,10,0.35,5,9,1,2,0,0,0,1,50,12,12:29,--,1999-09-13,Saint-Martin-d'Hères,--,FRA,FRA,73,196,2017,2,45,20182019,N,Regular Season
Shea Theodore,20242025,VGK,L,D,67,7,50,57,18,26,0.85,5,38,2,19,0,0,0,2,128,5.5,22:00,--,1995-08-03,Aldergrove,BC,CAN,CAN,74,197,2013,1,26,20152016,N,Regular Season
Akil Thomas,20242025,LAK,R,C,25,1,2,3,-4,7,0.12,1,3,0,0,0,0,0,0,20,5,9:55,43.9,2000-01-02,Toronto,ON,CAN,CAN,72,195,2018,2,51,20232024,N,Regular Season
Robert Thomas,20242025,STL,R,C,70,21,60,81,20,20,1.16,17,61,3,19,1,1,1,5,145,14.5,19:57,54.8,1999-07-02,Aurora,ON,CAN,CAN,72,207,2017,1,20,20182019,N,Regular Season
Jack Thompson,20242025,SJS,R,D,31,4,6,10,-9,10,0.32,4,7,0,3,0,0,0,0,41,9.8,15:47,--,2002-03-19,Courtice,ON,CAN,CAN,73,189,2020,3,93,20232024,N,Regular Season
Tage Thompson,20242025,BUF,R,C,76,44,28,72,-2,35,0.95,37,56,7,16,0,0,0,6,242,18.2,18:45,42.8,1997-10-30,Phoenix,AZ,USA,USA,78,220,2016,1,26,20172018,N,Regular Season
Henry Thrun,20242025,SJS,L,D,60,2,10,12,-23,30,0.2,2,12,0,0,0,0,0,0,52,3.8,17:31,--,2001-03-12,Southborough,MA,USA,USA,74,211,2019,4,101,20222023,N,Regular Season
Conor Timmins,20242025,"TOR,PIT",R,D,68,3,12,15,11,30,0.22,3,15,0,0,0,0,0,0,69,4.3,16:55,--,1998-09-18,St. Catharines,ON,CAN,CAN,75,213,2017,2,32,20192020,N,Regular Season
Owen Tippett,20242025,PHI,R,R,77,20,23,43,-12,16,0.56,20,36,0,7,0,0,1,2,188,10.6,16:00,38.9,1999-02-16,Peterborough,ON,CAN,CAN,73,210,2017,1,10,20172018,N,Regular Season
Brady Tkachuk,20242025,OTT,L,L,72,29,26,55,0,123,0.76,15,32,14,23,0,0,4,5,296,9.8,18:14,51.3,1999-09-16,Scottsdale,AZ,USA,USA,76,226,2018,1,4,20182019,N,Regular Season
Matthew Tkachuk,20242025,FLA,L,L,52,22,35,57,-3,54,1.1,11,34,11,23,0,0,0,2,156,14.1,18:14,20,1997-12-11,Scottsdale,AZ,USA,USA,74,202,2016,1,6,20162017,N,Regular Season
Devon Toews,20242025,COL,L,D,76,10,34,44,30,26,0.58,9,41,1,3,0,0,2,4,138,7.2,24:35,--,1994-02-21,Abbotsford,BC,CAN,CAN,73,191,2014,4,108,20182019,N,Regular Season
Tyler Toffoli,20242025,SJS,R,C,78,30,24,54,-21,14,0.69,24,39,6,15,0,0,0,1,233,12.9,16:56,54.2,1992-04-24,Scarborough,ON,CAN,CAN,72,205,2010,2,47,20122013,N,Regular Season
Eeli Tolvanen,20242025,SEA,L,R,81,23,12,35,3,23,0.43,21,30,2,5,0,0,0,3,137,16.8,14:19,45.5,1999-04-22,Vihti,--,FIN,FIN,70,182,2017,1,30,20172018,N,Regular Season
Philip Tomasino,20242025,"NSH,PIT",R,R,61,11,13,24,-10,8,0.39,8,16,3,8,0,0,0,6,104,10.6,13:04,29.4,2001-07-28,Mississauga,ON,CAN,CAN,72,187,2019,1,24,20212022,N,Regular Season
Dominic Toninato,20242025,WPG,L,C,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,--,8:16,60,1994-03-09,Duluth,MN,USA,USA,74,201,2012,5,126,20172018,N,Regular Season
Alexey Toropchenko,20242025,STL,L,R,80,4,14,18,-1,25,0.23,4,18,0,0,0,0,0,1,90,4.4,12:30,44.4,1999-06-25,Moscow,--,RUS,RUS,78,225,2017,4,113,20212022,N,Regular Season
Yakov Trenin,20242025,MIN,L,C,76,7,8,15,-1,54,0.2,5,13,0,0,2,2,0,2,85,8.2,12:31,43.8,1997-01-13,Chelyabinsk,--,RUS,RUS,74,201,2015,2,55,20192020,N,Regular Season
