Player,Season,Team,S/C,Pos,GP,G,A,P,+/-,PIM,P/GP,EVG,EVP,PPG,PPP,SHG,SHP,OTG,GWG,S,S%,TOI/GP,FOW%,DOB,Birth City,S/P,Ctry,Ntnlty,Ht,Wt,Draft Yr,Round,Overall,1st Season,HOF,Game Type
Sheldon Rempal,20222023,VGK,R,R,1,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,--,7:44,--,1995-08-07,Calgary,AB,CAN,CAN,71,173,--,--,--,20182019,N,Regular Season
Dan Renouf,20222023,BOS,L,D,1,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,5,0,11:34,--,1994-06-01,Pickering,ON,CAN,CAN,75,202,--,--,--,20162017,N,Regular Season
Anthony Richard,20222023,MTL,L,C,13,3,2,5,2,6,0.38,3,5,0,0,0,0,0,1,13,23.1,9:58,25,1996-12-20,Trois-Rivières,QC,CAN,CAN,70,185,2015,4,100,20182019,N,Regular Season
Justin Richards,20222023,CBJ,R,C,2,0,1,1,-1,0,0.5,0,1,0,0,0,0,0,0,0,--,10:48,38.5,1998-03-17,Orlando,FL,USA,USA,71,190,--,--,--,20202021,N,Regular Season
Morgan Rielly,20222023,TOR,L,D,65,4,37,41,-9,21,0.63,3,24,1,17,0,0,0,1,126,3.2,21:42,--,1994-03-09,Vancouver,BC,CAN,CAN,73,225,2012,1,5,20132014,N,Regular Season
Rasmus Ristolainen,20222023,PHI,R,D,74,3,17,20,-4,32,0.27,1,12,1,5,1,3,0,0,86,3.5,19:01,--,1994-10-27,Turku,--,FIN,FIN,76,208,2013,1,8,20132014,N,Regular Season
Brett Ritchie,20222023,"CGY,ARI",R,R,50,8,5,13,0,25,0.26,8,12,0,1,0,0,0,0,68,11.8,10:03,50,1993-07-01,Orangeville,ON,CAN,CAN,76,215,2011,2,44,20142015,N,Regular Season
Nick Ritchie,20222023,"ARI,CGY",L,L,74,13,13,26,-21,53,0.35,9,16,4,10,0,0,0,2,120,10.8,13:33,16.7,1995-12-05,Orangeville,ON,CAN,CAN,75,236,2014,1,10,20152016,N,Regular Season
Jason Robertson,20222023,DAL,L,L,82,46,63,109,37,20,1.33,33,68,13,41,0,0,1,7,313,14.7,18:50,0,1999-07-22,Arcadia,CA,USA,USA,75,207,2017,2,39,20192020,N,Regular Season
Nicholas Robertson,20222023,TOR,L,L,15,2,3,5,2,0,0.33,2,5,0,0,0,0,1,1,27,7.4,10:53,66.7,2001-09-11,Pasadena,CA,USA,USA,69,178,2019,2,53,20202021,N,Regular Season
Tristen Robins,20222023,SJS,R,C,3,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,2,0,13:43,43.3,2001-11-15,London,--,GBR,GBR,70,176,2020,2,56,20222023,N,Regular Season
Buddy Robinson,20222023,CHI,R,R,9,1,2,3,1,4,0.33,1,3,0,0,0,0,0,0,13,7.7,11:46,20,1991-09-30,Bellmawr,NJ,USA,USA,78,232,--,--,--,20152016,N,Regular Season
Eric Robinson,20222023,CBJ,L,L,72,12,12,24,-21,6,0.33,12,22,0,0,0,2,0,1,98,12.2,13:57,20,1995-06-14,Bellmawr,NJ,USA,USA,74,211,--,--,--,20172018,N,Regular Season
Evan Rodrigues,20222023,COL,R,C,69,16,23,39,7,30,0.57,10,28,6,11,0,0,0,2,184,8.7,17:51,49.4,1993-07-28,Toronto,ON,CAN,CAN,71,182,--,--,--,20152016,N,Regular Season
Alexander Romanov,20222023,NYI,L,D,76,2,20,22,13,43,0.29,2,21,0,0,0,1,0,0,100,2,19:27,--,2000-01-06,Moscow,--,RUS,RUS,73,220,2018,2,38,20202021,N,Regular Season
Jonas Rondbjerg,20222023,VGK,L,R,13,0,1,1,-5,4,0.08,0,1,0,0,0,0,0,0,15,0,10:10,33.3,1999-03-31,Horsholm,--,DNK,DNK,74,204,2017,3,65,20212022,N,Regular Season
Kevin Rooney,20222023,CGY,L,C,17,0,1,1,-2,7,0.06,0,1,0,0,0,0,0,0,14,0,8:52,41.9,1993-05-21,Canton,MA,USA,USA,74,190,--,--,--,20162017,N,Regular Season
Filip Roos,20222023,CHI,L,D,17,1,2,3,-5,4,0.18,1,3,0,0,0,0,0,0,19,5.3,16:13,--,1999-01-05,Gothenburg,--,SWE,SWE,76,200,--,--,--,20222023,N,Regular Season
Calle Rosen,20222023,STL,L,D,49,8,10,18,19,8,0.37,8,18,0,0,0,0,0,2,62,12.9,15:36,--,1994-02-02,Vaxjo,--,SWE,SWE,73,188,--,--,--,20172018,N,Regular Season
Jack Roslovic,20222023,CBJ,R,C,77,11,33,44,-14,10,0.57,7,32,2,9,2,3,1,2,123,8.9,16:27,45,1997-01-29,Columbus,OH,USA,USA,73,198,2015,1,25,20162017,N,Regular Season
Marco Rossi,20222023,MIN,L,C,19,0,1,1,-7,8,0.05,0,1,0,0,0,0,0,0,13,0,12:31,47.3,2001-09-23,Feldkirch,--,AUT,AUT,69,182,2020,1,9,20212022,N,Regular Season
Lukas Rousek,20222023,BUF,L,R,2,1,1,2,2,0,1,1,2,0,0,0,0,0,0,3,33.3,11:19,0,1999-04-20,Ostrov Nad Ohri,--,CZE,CZE,71,171,2019,6,160,20222023,N,Regular Season
Matt Roy,20222023,LAK,R,D,82,9,17,26,8,22,0.32,8,24,0,0,1,2,0,2,135,6.7,18:47,--,1995-03-01,Detroit,MI,USA,USA,74,210,2015,7,194,20182019,N,Regular Season
Nicolas Roy,20222023,VGK,R,C,65,14,16,30,10,24,0.46,11,23,3,6,0,1,1,5,101,13.9,16:18,48.1,1997-02-05,Amos,QC,CAN,CAN,76,201,2015,4,96,20172018,N,Regular Season
Chad Ruhwedel,20222023,PIT,R,D,47,1,4,5,-4,18,0.11,1,5,0,0,0,0,0,0,36,2.8,14:34,--,1990-05-07,San Diego,CA,USA,USA,71,189,--,--,--,20122013,N,Regular Season
Bryan Rust,20222023,PIT,R,R,81,20,26,46,-4,31,0.57,18,34,2,11,0,1,1,2,211,9.5,17:54,50,1992-05-11,Pontiac,MI,USA,USA,71,198,2010,3,80,20142015,N,Regular Season
Jan Rutta,20222023,PIT,R,D,56,3,6,9,3,30,0.16,3,9,0,0,0,0,0,0,64,4.7,17:07,--,1990-07-29,Pisek,--,CZE,CZE,75,204,--,--,--,20172018,N,Regular Season
Adam Ruzicka,20222023,CGY,L,C,44,6,14,20,-1,8,0.45,4,14,2,6,0,0,0,2,64,9.4,11:35,47.7,1999-05-11,Bratislava,--,SVK,SVK,76,215,2017,4,109,20202021,N,Regular Season
Derek Ryan,20222023,EDM,R,C,80,13,7,20,11,28,0.25,11,17,0,0,2,3,0,0,92,14.1,11:10,50,1986-12-29,Spokane,WA,USA,USA,70,185,--,--,--,20152016,N,Regular Season
Brandon Saad,20222023,STL,L,L,71,19,18,37,-8,12,0.52,15,30,2,4,2,3,0,1,127,15,16:39,50,1992-10-27,Pittsburgh,PA,USA,USA,73,215,2011,2,43,20112012,N,Regular Season
Robin Salo,20222023,NYI,L,D,11,2,2,4,1,4,0.36,2,4,0,0,0,0,0,0,9,22.2,11:11,--,1998-10-13,Espoo,--,FIN,FIN,73,191,2017,2,46,20212022,N,Regular Season
Dylan Samberg,20222023,WPG,L,D,63,2,6,8,10,25,0.13,2,7,0,0,0,1,0,0,49,4.1,14:56,--,1999-01-24,Saginaw,MN,USA,USA,76,216,2017,2,43,20212022,N,Regular Season
Dmitri Samorukov,20222023,STL,L,D,2,0,0,0,-1,2,0,0,0,0,0,0,0,0,0,1,0,14:53,--,1999-06-16,Volgograd,--,RUS,RUS,75,188,2017,3,84,20212022,N,Regular Season
Mattias Samuelsson,20222023,BUF,L,D,55,2,8,10,14,20,0.18,2,9,0,0,0,1,0,0,76,2.6,22:11,--,2000-03-14,Philadelphia,PA,USA,USA,76,227,2018,2,32,20202021,N,Regular Season
Jake Sanderson,20222023,OTT,L,D,77,4,28,32,-6,12,0.42,2,15,2,17,0,0,0,0,132,3,21:55,--,2002-07-08,Whitefish,MT,USA,USA,74,204,2020,1,5,20222023,N,Regular Season
Rasmus Sandin,20222023,"TOR,WSH",L,D,71,7,28,35,3,39,0.49,7,24,0,11,0,0,0,0,81,8.6,19:20,--,2000-03-07,Uppsala,--,SWE,SWE,71,182,2018,1,29,20192020,N,Regular Season
Zachary Sanford,20222023,NSH,L,L,16,2,1,3,-3,4,0.19,2,3,0,0,0,0,0,1,20,10,13:29,15.4,1994-11-09,Salem,MA,USA,USA,76,206,2013,2,61,20162017,N,Regular Season
Travis Sanheim,20222023,PHI,L,D,81,7,16,23,-5,40,0.28,6,21,0,1,1,1,0,1,111,6.3,20:24,--,1996-03-29,Elkhorn,MB,CAN,CAN,76,222,2014,1,17,20172018,N,Regular Season
Steven Santini,20222023,STL,R,D,4,0,1,1,0,2,0.25,0,1,0,0,0,0,0,0,5,0,12:31,--,1995-03-07,Bronxville,NY,USA,USA,75,214,2013,2,42,20152016,N,Regular Season
David Savard,20222023,MTL,R,D,62,3,17,20,-14,40,0.32,3,19,0,0,0,1,0,1,63,4.8,22:23,--,1990-10-22,St-Hyacinthe,QC,CAN,CAN,73,235,2009,4,94,20112012,N,Regular Season
Marco Scandella,20222023,STL,L,D,20,1,1,2,2,6,0.1,1,2,0,0,0,0,0,0,17,5.9,17:50,--,1990-02-23,Montréal,QC,CAN,CAN,75,212,2008,2,55,20102011,N,Regular Season
Mark Scheifele,20222023,WPG,R,C,81,42,26,68,-16,43,0.84,30,46,12,22,0,0,2,10,206,20.4,20:29,48,1993-03-15,Kitchener,ON,CAN,CAN,75,207,2011,1,7,20112012,N,Regular Season
Brayden Schenn,20222023,STL,L,C,82,21,44,65,-27,50,0.79,15,50,6,15,0,0,1,3,144,14.6,18:26,46.6,1991-08-22,Saskatoon,SK,CAN,CAN,73,199,2009,1,5,20092010,N,Regular Season
Luke Schenn,20222023,"VAN,TOR",R,D,70,4,18,22,8,84,0.31,4,20,0,0,0,2,0,0,81,4.9,16:21,--,1989-11-02,Saskatoon,SK,CAN,CAN,74,225,2008,1,5,20082009,N,Regular Season
Nick Schmaltz,20222023,ARI,R,C,63,22,36,58,4,20,0.92,16,45,6,12,0,1,0,2,132,16.7,19:43,40,1996-02-23,Madison,WI,USA,USA,72,184,2014,1,20,20162017,N,Regular Season
Nate Schmidt,20222023,WPG,L,D,71,7,12,19,15,8,0.27,4,14,3,5,0,0,0,0,101,6.9,18:28,--,1991-07-16,St. Cloud,MN,USA,USA,72,197,--,--,--,20132014,N,Regular Season
Braden Schneider,20222023,NYR,R,D,81,5,13,18,9,16,0.22,5,18,0,0,0,0,0,1,79,6.3,15:43,--,2001-09-20,Prince Albert,SK,CAN,CAN,76,213,2020,1,19,20212022,N,Regular Season
Corey Schueneman,20222023,MTL,L,D,7,0,1,1,1,0,0.14,0,1,0,0,0,0,0,0,8,0,14:42,--,1995-09-02,Milford,MI,USA,USA,71,197,--,--,--,20212022,N,Regular Season
Justin Schultz,20222023,SEA,R,D,73,7,27,34,4,40,0.47,6,21,1,13,0,0,1,4,98,7.1,17:47,--,1990-07-06,Kelowna,BC,CAN,CAN,74,190,2008,2,43,20122013,N,Regular Season
Jaden Schwartz,20222023,SEA,L,C,71,21,19,40,-17,22,0.56,15,32,6,8,0,0,0,2,167,12.6,17:25,46.5,1992-06-25,Wilcox,SK,CAN,CAN,70,185,2010,1,14,20112012,N,Regular Season
Lukas Sedlak,20222023,"COL,PHI",L,C,30,3,5,8,4,12,0.27,3,7,0,0,0,1,0,0,44,6.8,12:12,46.3,1993-02-25,eské Budjovice,--,CZE,CZE,72,205,2011,6,158,20162017,N,Regular Season
Nick Seeler,20222023,PHI,L,D,77,4,10,14,1,56,0.18,4,13,0,0,0,1,0,0,84,4.8,14:29,--,1993-06-03,Eden Prairie,MN,USA,USA,75,197,2011,5,131,20172018,N,Regular Season
Tyler Seguin,20222023,DAL,R,C,76,21,29,50,3,24,0.66,13,37,7,11,1,2,1,3,189,11.1,16:37,54.7,1992-01-31,Brampton,ON,CAN,CAN,74,201,2010,1,2,20102011,N,Regular Season
Moritz Seider,20222023,DET,R,D,82,5,37,42,-11,40,0.51,3,25,1,15,1,2,0,1,140,3.6,23:09,--,2001-04-06,Zell,--,DEU,DEU,75,205,2019,1,6,20212022,N,Regular Season
Brett Seney,20222023,CHI,L,L,7,1,0,1,-2,2,0.14,1,1,0,0,0,0,0,0,9,11.1,13:08,38.5,1996-02-28,London,ON,CAN,CAN,69,156,2015,6,157,20182019,N,Regular Season
Mikhail Sergachev,20222023,TBL,L,D,79,10,54,64,13,53,0.81,7,36,3,27,0,1,0,2,156,6.4,23:49,--,1998-06-25,Nizhnekamsk,--,RUS,RUS,75,212,2016,1,9,20162017,N,Regular Season
Damon Severson,20222023,NJD,R,D,81,7,26,33,9,38,0.41,5,28,1,4,1,1,1,2,102,6.9,19:57,--,1994-08-07,Melville,SK,CAN,CAN,74,204,2012,2,60,20142015,N,Regular Season
Yegor Sharangovich,20222023,NJD,L,C,75,13,17,30,-3,16,0.4,11,26,0,0,2,4,1,2,131,9.9,14:25,32.9,1998-06-06,Minsk,--,BLR,BLR,74,196,2018,5,141,20202021,N,Regular Season
Kevin Shattenkirk,20222023,ANA,R,D,75,4,23,27,-20,56,0.36,3,19,1,8,0,0,0,0,145,2.8,19:18,--,1989-01-29,New Rochelle,NY,USA,USA,72,203,2007,1,14,20102011,N,Regular Season
Mason Shaw,20222023,MIN,L,C,59,7,10,17,-1,79,0.29,7,15,0,0,0,2,0,0,92,7.6,11:17,53.6,1998-11-03,Lloydminster,AB,CAN,CAN,70,184,2017,4,97,20212022,N,Regular Season
Riley Sheahan,20222023,BUF,L,C,2,0,0,0,-2,4,0,0,0,0,0,0,0,0,0,0,--,8:19,70,1991-12-07,St. Catharines,ON,CAN,CAN,74,214,2010,1,21,20112012,N,Regular Season
Conor Sheary,20222023,WSH,L,L,82,15,22,37,9,22,0.45,11,28,2,7,2,2,0,1,154,9.7,15:46,51.3,1992-06-08,Winchester,MA,USA,USA,68,182,--,--,--,20152016,N,Regular Season
Kiefer Sherwood,20222023,NSH,R,L,32,7,6,13,4,30,0.41,6,11,1,2,0,0,0,0,57,12.3,13:36,60,1995-03-31,Columbus,OH,USA,USA,72,194,--,--,--,20182019,N,Regular Season
Devin Shore,20222023,EDM,L,C,47,1,8,9,6,4,0.19,1,9,0,0,0,0,0,0,33,3,8:58,50.9,1994-07-19,Ajax,ON,CAN,CAN,73,206,2012,2,61,20152016,N,Regular Season
Jonas Siegenthaler,20222023,NJD,L,D,80,4,17,21,27,44,0.26,3,20,1,1,0,0,0,1,84,4.8,20:09,--,1997-05-06,Zurich,--,CHE,CHE,74,218,2015,2,57,20182019,N,Regular Season
Jakob Silfverberg,20222023,ANA,R,R,81,10,16,26,-20,32,0.32,6,19,4,7,0,0,0,2,141,7.1,15:11,34.6,1990-10-13,Gavle,--,SWE,SWE,73,207,2009,2,39,20122013,N,Regular Season
Cole Sillinger,20222023,CBJ,L,C,64,3,8,11,-23,22,0.17,1,8,2,3,0,0,0,0,93,3.2,13:19,44.3,2003-05-16,Columbus,OH,USA,USA,73,202,2021,1,12,20212022,N,Regular Season
Radim Simek,20222023,SJS,L,D,44,1,2,3,-13,29,0.07,1,3,0,0,0,0,0,0,39,2.6,14:37,--,1992-09-20,Mlada Boleslav,--,CZE,CZE,72,204,--,--,--,20182019,N,Regular Season
Wayne Simmonds,20222023,TOR,R,R,18,0,2,2,1,49,0.11,0,2,0,0,0,0,0,0,9,0,7:27,100,1988-08-26,Scarborough,ON,CAN,CAN,74,184,2007,2,61,20082009,N,Regular Season
Colton Sissons,20222023,NSH,R,C,82,12,18,30,-4,20,0.37,11,27,0,2,1,1,0,1,87,13.8,15:50,53.5,1993-11-05,North Vancouver,BC,CAN,CAN,73,200,2012,2,50,20132014,N,Regular Season
Jeff Skinner,20222023,BUF,L,L,79,35,47,82,15,39,1.04,27,61,8,21,0,0,1,3,242,14.5,17:24,47.3,1992-05-16,Toronto,ON,CAN,CAN,71,200,2010,1,7,20102011,N,Regular Season
Brady Skjei,20222023,CAR,L,D,81,18,20,38,7,40,0.47,13,30,4,7,1,1,0,3,188,9.6,21:49,--,1994-03-26,Lakeville,MN,USA,USA,75,210,2012,1,28,20152016,N,Regular Season
Juraj Slafkovsky,20222023,MTL,L,L,39,4,6,10,-13,33,0.26,3,8,1,2,0,0,0,0,42,9.5,12:13,50,2004-03-30,Kosice,--,SVK,SVK,75,225,2022,1,1,20222023,N,Regular Season
Jaccob Slavin,20222023,CAR,L,D,76,7,20,27,18,8,0.36,7,26,0,0,0,1,1,1,131,5.3,22:00,--,1994-05-01,Denver,CO,USA,USA,75,207,2012,4,120,20152016,N,Regular Season
Brendan Smith,20222023,NJD,L,D,60,0,5,5,3,63,0.08,0,4,0,0,0,1,0,0,58,0,15:33,--,1989-02-08,Mimico,ON,CAN,CAN,74,200,2007,1,27,20112012,N,Regular Season
Cole Smith,20222023,NSH,L,R,69,4,13,17,-3,60,0.25,4,15,0,0,0,2,0,1,64,6.3,12:45,0,1995-10-28,Brainerd,MN,USA,USA,75,195,--,--,--,20202021,N,Regular Season
Craig Smith,20222023,"BOS,WSH",R,C,64,9,7,16,5,18,0.25,9,15,0,1,0,0,0,2,104,8.7,11:00,22.2,1989-09-05,Madison,WI,USA,USA,73,203,2009,4,98,20112012,N,Regular Season
Givani Smith,20222023,"DET,FLA",L,R,36,1,3,4,-2,72,0.11,1,4,0,0,0,0,0,0,30,3.3,7:00,--,1998-02-27,Toronto,ON,CAN,CAN,74,214,2016,2,46,20192020,N,Regular Season
Nate Smith,20222023,ARI,R,C,4,0,0,0,-1,4,0,0,0,0,0,0,0,0,0,2,0,7:27,45,1998-10-19,Tampa,FL,USA,USA,72,177,2018,3,91,20212022,N,Regular Season
Reilly Smith,20222023,VGK,L,R,78,26,30,56,11,16,0.72,16,42,6,10,4,4,1,4,180,14.4,16:58,57.1,1991-04-01,Mimico,ON,CAN,CAN,73,185,2009,3,69,20112012,N,Regular Season
Ty Smith,20222023,PIT,L,D,9,1,3,4,3,4,0.44,1,1,0,3,0,0,0,0,27,3.7,20:12,--,2000-03-24,Lloydminster,AB,CAN,CAN,71,180,2018,1,17,20202021,N,Regular Season
Joe Snively,20222023,WSH,L,C,12,2,2,4,3,0,0.33,2,4,0,0,0,0,0,0,16,12.5,12:36,66.7,1996-01-01,Herndon,VA,USA,USA,69,176,--,--,--,20212022,N,Regular Season
Elmer Soderblom,20222023,DET,L,L,21,5,3,8,0,8,0.38,5,8,0,0,0,0,0,2,30,16.7,12:04,25,2001-07-05,Gothenburg,--,SWE,SWE,80,246,2019,6,159,20222023,N,Regular Season
Victor Soderstrom,20222023,ARI,R,D,30,0,9,9,-3,24,0.3,0,6,0,3,0,0,0,0,31,0,16:10,--,2001-02-26,Gavle,--,SWE,SWE,71,184,2019,1,11,20202021,N,Regular Season
Egor Sokolov,20222023,OTT,R,L,5,1,1,2,2,0,0.4,1,2,0,0,0,0,0,1,5,20,7:02,--,2000-06-07,Yekaterinburg,--,RUS,RUS,75,222,2020,2,61,20212022,N,Regular Season
Nikita Soshnikov,20222023,NYI,L,R,3,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,4,0,9:56,0,1993-10-14,Nizhny Tagil,--,RUS,RUS,71,190,--,--,--,20152016,N,Regular Season
Carson Soucy,20222023,SEA,L,D,78,3,13,16,18,68,0.21,3,15,0,0,0,1,0,0,87,3.5,16:18,--,1994-07-27,Viking,AB,CAN,CAN,77,208,2013,5,137,20172018,N,Regular Season
Jordan Spence,20222023,LAK,R,D,6,0,1,1,1,0,0.17,0,1,0,0,0,0,0,0,6,0,14:00,--,2001-02-24,Manly,--,AUS,CAN,71,180,2019,4,95,20212022,N,Regular Season
Daniel Sprong,20222023,SEA,R,R,66,21,25,46,13,14,0.7,15,32,6,14,0,0,0,3,147,14.3,11:25,40,1997-03-17,Amsterdam,--,NLD,CAN,72,195,2015,2,46,20152016,N,Regular Season
Jared Spurgeon,20222023,MIN,R,D,79,11,23,34,32,14,0.43,10,29,1,4,0,1,0,3,149,7.4,21:49,--,1989-11-29,Edmonton,AB,CAN,CAN,69,166,2008,6,156,20102011,N,Regular Season
Eric Staal,20222023,FLA,L,C,72,14,15,29,-5,26,0.4,12,27,0,0,2,2,0,1,106,13.2,14:14,46.2,1984-10-29,Thunder Bay,ON,CAN,CAN,76,195,2003,1,2,20032004,N,Regular Season
Jordan Staal,20222023,CAR,L,C,81,17,17,34,7,32,0.42,16,32,0,0,1,2,0,3,124,13.7,16:16,55.7,1988-09-10,Thunder Bay,ON,CAN,CAN,76,220,2006,1,2,20062007,N,Regular Season
Marc Staal,20222023,FLA,L,D,82,3,12,15,10,43,0.18,3,15,0,0,0,0,0,0,55,5.5,18:12,--,1987-01-13,Thunder Bay,ON,CAN,CAN,76,208,2005,1,12,20072008,N,Regular Season
Steven Stamkos,20222023,TBL,R,C,81,34,50,84,-5,46,1.04,20,49,14,35,0,0,2,6,240,14.2,19:01,53.8,1990-02-07,Markham,ON,CAN,CAN,73,193,2008,1,1,20082009,N,Regular Season
Logan Stanley,20222023,WPG,L,D,19,1,2,3,-1,21,0.16,1,3,0,0,0,0,0,0,11,9.1,13:43,--,1998-05-26,Waterloo,ON,CAN,CAN,79,231,2016,1,18,20202021,N,Regular Season
Spencer Stastney,20222023,NSH,L,D,8,0,2,2,5,2,0.25,0,1,0,0,0,1,0,0,9,0,17:37,--,2000-01-04,Woodridge,IL,USA,USA,72,184,2018,5,131,20222023,N,Regular Season
Paul Stastny,20222023,CAR,L,C,73,9,13,22,4,16,0.3,7,18,2,4,0,0,0,3,80,11.3,11:52,57.6,1985-12-27,Quebec City,QC,CAN,USA,72,193,2005,2,44,20062007,N,Regular Season
Troy Stecher,20222023,"ARI,CGY",R,D,81,3,11,14,-6,44,0.17,3,14,0,0,0,0,0,1,88,3.4,16:22,--,1994-04-07,Richmond,BC,CAN,CAN,70,184,--,--,--,20162017,N,Regular Season
Sam Steel,20222023,MIN,L,C,65,10,18,28,11,18,0.43,9,24,0,3,1,1,0,2,85,11.8,14:58,48.7,1998-02-03,Ardrossan,AB,CAN,CAN,72,189,2016,1,30,20182019,N,Regular Season
Oskar Steen,20222023,BOS,R,C,3,1,0,1,0,0,0.33,1,1,0,0,0,0,0,0,5,20,9:09,0,1998-03-09,Karlstad,--,SWE,SWE,70,196,2016,6,165,20202021,N,Regular Season
Alex Steeves,20222023,TOR,L,C,3,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,3,0,7:51,--,1999-12-10,Saint Paul,MN,USA,USA,72,202,--,--,--,20212022,N,Regular Season
Kevin Stenlund,20222023,WPG,R,C,54,6,3,9,3,20,0.17,4,7,0,0,2,2,0,0,63,9.5,11:39,53.2,1996-09-20,Stockholm,--,SWE,SWE,75,213,2015,2,58,20182019,N,Regular Season
Derek Stepan,20222023,CAR,R,C,73,5,6,11,8,8,0.15,5,10,0,0,0,1,0,0,98,5.1,9:05,54.3,1990-06-18,Hastings,MN,USA,USA,71,196,2008,2,51,20102011,N,Regular Season
Chandler Stephenson,20222023,VGK,L,C,81,16,49,65,12,26,0.8,9,47,6,15,1,3,0,5,120,13.3,19:01,58.1,1994-04-22,Saskatoon,SK,CAN,CAN,72,201,2012,3,77,20152016,N,Regular Season
Riley Stillman,20222023,"VAN,BUF",L,D,50,1,7,8,-13,36,0.16,1,8,0,0,0,0,0,0,37,2.7,14:39,--,1998-03-09,Peterborough,ON,CAN,CAN,74,207,2016,4,114,20182019,N,Regular Season
Mark Stone,20222023,VGK,R,R,43,17,21,38,11,10,0.88,12,27,3,9,2,2,0,1,113,15,19:23,0,1992-05-13,Winnipeg,MB,CAN,CAN,75,210,2010,6,178,20122013,N,Regular Season
Michael Stone,20222023,CGY,R,D,48,6,5,11,2,35,0.23,6,9,0,2,0,0,0,1,92,6.5,13:19,--,1990-06-07,Winnipeg,MB,CAN,CAN,75,210,2008,3,69,20112012,N,Regular Season
Anton Stralman,20222023,BOS,R,D,8,0,0,0,-3,2,0,0,0,0,0,0,0,0,0,3,0,15:22,--,1986-08-01,Tibro,--,SWE,SWE,71,193,2005,7,216,20072008,N,Regular Season
Austin Strand,20222023,ANA,R,D,5,0,0,0,-2,2,0,0,0,0,0,0,0,0,0,5,0,12:24,--,1997-02-17,Calgary,AB,CAN,CAN,75,215,--,--,--,20202021,N,Regular Season
Dylan Strome,20222023,WSH,L,C,81,23,42,65,-4,24,0.8,20,44,3,21,0,0,0,2,154,14.9,16:41,48.8,1997-03-07,Mississauga,ON,CAN,CAN,75,200,2015,1,3,20162017,N,Regular Season
Ryan Strome,20222023,ANA,R,C,82,15,26,41,-30,79,0.5,14,37,1,4,0,0,2,2,130,11.5,17:02,43.8,1993-07-11,Mississauga,ON,CAN,CAN,73,192,2011,1,5,20132014,N,Regular Season
Marián Studenic,20222023,DAL,L,R,3,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,4,0,8:41,--,1998-10-28,Skalica,--,SVK,SVK,73,190,2017,5,143,20202021,N,Regular Season
Jack Studnicka,20222023,"BOS,VAN",R,C,48,4,4,8,-12,16,0.17,4,8,0,0,0,0,0,1,65,6.2,10:36,47.8,1999-02-18,Windsor,ON,CAN,CAN,73,187,2017,2,53,20192020,N,Regular Season
Nico Sturm,20222023,SJS,L,C,74,14,12,26,-13,23,0.35,13,25,0,0,1,1,0,1,119,11.8,14:44,55.8,1995-05-03,Augsburg,--,DEU,DEU,75,209,--,--,--,20182019,N,Regular Season
Tim Stützle,20222023,OTT,L,C,78,39,51,90,-3,54,1.15,26,59,10,28,3,3,1,3,228,17.1,21:16,41.6,2002-01-15,Viersen,--,DEU,DEU,72,192,2020,1,3,20202021,N,Regular Season
CJ Suess,20222023,SJS,L,L,1,0,0,0,-1,2,0,0,0,0,0,0,0,0,0,0,--,5:50,0,1994-03-17,St. Paul,MN,USA,USA,71,190,2014,5,129,20192020,N,Regular Season
Oskar Sundqvist,20222023,"DET,MIN",R,C,67,10,18,28,-4,28,0.42,7,20,3,8,0,0,0,0,69,14.5,13:52,42.9,1994-03-23,Boden,--,SWE,SWE,75,220,2012,3,81,20152016,N,Regular Season
Pius Suter,20222023,DET,L,C,79,14,10,24,-3,6,0.3,12,22,0,0,2,2,0,1,106,13.2,14:04,46.8,1996-05-24,Zurich,--,CHE,CHE,71,179,--,--,--,20202021,N,Regular Season
Ryan Suter,20222023,DAL,L,D,82,3,22,25,0,26,0.3,3,20,0,4,0,1,0,1,92,3.3,20:23,--,1985-01-21,Madison,WI,USA,USA,73,201,2003,1,7,20052006,N,Regular Season
Nick Suzuki,20222023,MTL,R,C,82,26,40,66,-13,33,0.8,16,46,7,17,3,3,0,2,162,16.1,21:06,47.3,1999-08-10,London,ON,CAN,CAN,71,207,2017,1,13,20192020,N,Regular Season
Andrei Svechnikov,20222023,CAR,L,R,64,23,32,55,6,71,0.86,18,39,5,16,0,0,0,4,205,11.2,18:03,44.4,2000-03-26,Barnaul,--,RUS,RUS,75,199,2018,1,2,20182019,N,Regular Season
Evgeny Svechnikov,20222023,SJS,L,L,59,8,6,14,-6,26,0.24,8,14,0,0,0,0,0,0,64,12.5,10:45,50,1996-10-31,Yuzhno-Sakhalinsk,--,RUS,RUS,75,208,2015,1,19,20162017,N,Regular Season
Stanislav Svozil,20222023,CBJ,L,D,2,0,1,1,-3,2,0.5,0,0,0,1,0,0,0,0,3,0,20:07,--,2003-01-17,Prerov,--,CZE,CZE,72,192,2021,3,69,20222023,N,Regular Season
Nick Swaney,20222023,MIN,R,R,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,9:33,--,1997-09-09,Burnsville,MN,USA,USA,70,178,2017,7,209,20222023,N,Regular Season
